<<<<<<< HEAD
filename,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,zero_crossing_rate_mean,zero_crossing_rate_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
rock.00000.wav,0.38752464904860123,0.08593558569345724,1995.8824515346018,253252.26846052785,0.09019522179760062,0.001637003844875931,-116.60802892212544,5844.993611192642,109.26915123519167,485.171393824004,-23.147901282843605,369.03880683096844,40.691250236952875,161.16095495938222,-11.890024042689088,196.37270315752144,23.15475844463695,127.3440501651897,-15.394263417415305,130.24918538729256,15.127453694613058,63.634975826032864,-13.523647402676405,111.80934001913113,12.694858433188076,59.275376929323215,-10.881978867288964,77.0557714169351,8.506658271474302,54.503658542901604,-11.57991935069362,39.043921619413226,2.189880114633181,59.85581924948495,-6.195774078738591,72.20614593253627,2.0121221913125202,71.60146259598275,-7.94886465932076,35.6491344725125,2.085096293057011,32.99338832254644,-2.391399222278085,30.400503637299053,-1.533827831411595,57.84528636474134,rock
rock.00001.wav,0.3655248295837788,0.09210113027945055,1529.3454638808878,227181.30332113683,0.054981526944659444,0.0008506006341843945,-111.13630120626812,3155.0443865741067,134.15948167091148,746.5003826026286,-24.6479556356222,318.5753714647778,41.54462272869879,203.63095105621719,-3.057123658998494,131.2220920315607,28.48307220523507,73.23622867884475,-10.571676233249214,146.63040761523848,14.921676641927258,53.47560040251642,-14.384826490100817,119.06498005973887,8.8401859689901,49.77050486758771,-4.542452758119517,71.2792350292397,9.939369146290039,62.04632233420216,-4.665001341113859,54.0432440895365,3.626333564002151,34.682492703277454,-5.541119375462665,49.4293879717412,3.364801102784798,28.207403208415027,-4.9425209702874175,38.26377428303652,-1.4728666557242784,38.03134842771085,0.10088525932251984,31.619513176312054,-5.332558738753782,37.253327223600536,rock
rock.00002.wav,0.43686190854067797,0.08660989899921236,1874.8616424229356,469423.0664827927,0.0767569054760062,0.0022562881142624016,-120.46870033681368,8097.249978672851,117.58883733791248,855.9092120956931,-27.59070026025899,547.1530050502516,42.83073408084476,194.1173824008597,-6.745393004255035,296.64443890191365,21.65569009058162,156.03746085723552,-12.09946081209392,113.98366271478142,17.936085727409562,59.70143071318066,-10.442195259164478,117.74308891083876,12.276974080569438,61.09390354468067,-6.55590171032696,92.85537595097567,13.52770290735714,44.7728490073949,-2.409533456218243,65.1181223671269,6.698461814416545,47.20794712909939,-3.146175221276331,73.76931780919838,5.464842872864056,32.90857375943305,-2.2441055868119566,45.98326841757405,1.0516669608646092,48.102848835628656,-1.6554947867639007,32.42732184661331,-0.04324179631455127,31.206323601006044,rock
rock.00003.wav,0.38001650351338473,0.09841079454360882,1421.568971326569,428424.03596718085,0.04309724506578947,0.0009394272426178192,-156.60296656334603,5365.659019194489,130.6865062854761,734.5624918113741,-1.457021389050053,406.6391918726578,36.22092910351189,151.9330850335846,0.3883217415120465,246.77337391147992,31.98389266838939,94.90850495096127,-0.6186360325741472,142.96420047337875,20.13457614441348,73.2415856492628,-11.338957148065466,106.0586881362665,13.837786712265917,49.55424175412404,-3.768497260930194,83.50746362222836,11.535877042289805,70.07880382727465,-3.2172054580228755,68.76141182378473,5.065080279281412,50.29359199952639,-1.7846731693682474,57.35942473283368,3.5355900615399185,28.25104332828724,-2.44757339121087,32.99604426816826,-0.7176265834735991,33.03197555740451,-1.4132656208250403,39.40363440951899,0.6376238362982116,35.70076914496098,rock
rock.00004.wav,0.3728341095379179,0.08946655380765292,1345.8507628588268,476639.86132863484,0.04109914679276316,0.001326978612124813,-127.94687578954182,3185.063957212405,134.44387853040817,829.931892022201,1.0273321749357767,451.5429452025031,54.44097914675853,154.78085313094095,-0.4649055620919451,161.1511887827476,35.82954213299426,102.3543741978202,-10.860895997931625,133.17063593464675,16.38327811800641,43.63919233995574,-10.030960500993466,113.01680722472778,6.602061244411431,87.51964734217299,-6.700004470770778,66.39933443772773,11.043714193515488,67.36473545980392,-8.38537517548216,65.63066170305399,2.111018987400391,52.51425718097659,-6.3382604567671486,39.29666466864489,0.9973828397130513,37.77467072334542,-5.3258691795806605,46.291810316939205,-0.8421915660329445,43.08425045870762,-4.665995665598855,27.107989902661412,-4.7876768489208805,27.635106355400747,rock
rock.00005.wav,0.37677982005229477,0.08193154494749359,1542.2059103732593,112847.76139173715,0.07701994243421052,0.0003190613616575378,-62.34838008277396,1573.982661192081,153.770773002299,975.8073945279506,-55.11284490540549,223.2778886946332,28.01648847649037,143.05007767253176,-6.84408464571793,157.16686686438686,17.47686105194766,99.61659751870258,-22.60334362356068,190.17544171517625,18.141622174288553,78.57459862164302,-12.583872388633482,133.03266425339822,4.493735602127263,75.79030724878332,-8.383072016935277,61.99472896988856,7.204513833389579,47.47652236869916,-2.524918935882912,47.71344344540482,4.8340713197895635,28.67361958395326,-6.272216509843742,31.971932633269635,-0.7258308668990741,45.093399438131925,-2.2772035032324016,27.17352224055293,-5.243364651196544,41.9159045089299,-5.218907295669425,28.88783182771411,-6.27970860758637,33.44746252034667,rock
rock.00006.wav,0.34447207211573977,0.0880285730149315,1675.4753693024018,209520.33917754013,0.0872942567240712,0.001325335054279938,-98.35632182979208,2693.821368833195,136.61157325241038,669.2793341443142,-46.70057371166083,340.70311211860655,46.45730011904518,256.332358238297,-17.135584862363736,214.75325047789536,10.50528558825065,146.73341680086062,-14.55487107500694,118.12635857635925,16.543108264265065,113.38573012063388,-12.317912583828516,98.89336164268903,3.689543128946619,85.75794543076897,-12.64754953256566,87.94702192922455,2.945863318430035,78.87458755191128,-12.50921156800059,64.54541205411788,0.0913367698180569,62.10779419858171,-0.7747804478136397,72.18804450855231,-5.700101906833424,63.207530846308636,-8.630916032545846,65.7024055506169,-1.9038030785390896,52.8129587276113,-2.196752621797304,41.166134568404836,-3.3951481688949916,44.957580146636694,rock
rock.00007.wav,0.35929671747980385,0.08771793004875081,1282.1962921626962,299956.3043427497,0.04718867913119195,0.0010401554513024902,-140.42549294515027,2936.862096711544,149.29899832828613,557.3365394389825,-10.057330924984123,273.5103013573195,38.7458745505324,136.3131232318548,1.5448774155256935,162.8555016282914,20.12280776303674,71.34920452717955,-11.320072477576625,90.76755745016072,16.283234446435536,67.5047725274082,-13.240577714300516,146.77048370186935,10.186501524000407,92.99779663284892,-9.24652825122819,86.5339385777588,4.6959182789460145,50.97175131257315,-8.369733846431682,51.09943242951253,2.2772412457588196,45.70004097781535,-6.510627564596531,48.09673826200461,-1.6249366439972543,50.39109536429995,-6.497939360280843,53.054133536869465,-4.7278564521663515,49.40349785141163,-2.5748124766775664,34.242313042059095,-1.7866168693219973,28.88535661026028,rock
rock.00008.wav,0.40874773749617244,0.08201274206165611,1717.3122050786494,47178.51917601406,0.0849809676131966,0.00030921059604240887,-14.910253611857183,586.7367731579391,138.42012398108693,193.94971338565924,-41.8894276199231,71.68357284917833,22.070243991584867,97.73842798720469,-18.660637169119607,57.4641454855274,31.99463399097614,36.941312638737315,-20.366153680004647,40.83574038310316,15.689840074773269,43.8911352125431,-17.350268229328673,50.41728567759224,14.861217173403169,19.28876750636063,-8.898566204158037,25.64467139238341,12.247995519148338,36.9578585775272,-5.819694320482766,35.14195864589928,9.968250449062499,30.079018841701778,-3.1631158384264046,25.101646189500144,1.9760276844695281,21.661768608593697,-6.9236857263483245,26.18728032325001,3.121398156306683,20.055836341732032,-2.9872246134719207,18.85426514287413,-6.67792539765563,32.12353535261618,rock
rock.00009.wav,0.3766265105636192,0.09258461450191985,1181.5423696879968,275483.09642141557,0.04254093701625387,0.0003892648673571511,-178.5660352324442,4760.634529925167,153.98963472055212,886.209448530921,-4.952487710181666,456.856983802034,21.92872993012101,201.380023151084,-2.0587870750294464,136.27235880432536,23.679863209893462,76.31414119101458,-1.2911586118478373,128.3910517653391,11.557698473543079,71.54930847954614,-6.039840395002761,110.23084564816774,4.954764284508644,68.47862079858729,-2.9514255323526926,62.4930018932173,5.407375747369965,37.27979405978928,-4.119546168486012,63.25454110734857,2.982753776039179,51.98446958059992,-5.326300803569593,49.82536476879132,-8.826267091154957,57.665335688321434,-11.074744107906431,40.26664447514953,-3.2140472051390883,29.93154975918214,3.8525558128543422,32.89454696442394,3.5558401718547374,32.48968312633424,rock
